9.987024962902069092e-02,1.010838001966476440e-01,2.132021188735961914e-01,1.143628433346748352e-01,1.142733693122863770e-01,1.165211945772171021e-02,4.742029681801795959e-02,4.993058741092681885e-02,-6.171550601720809937e-03,-3.149248659610748291e-04,4.764458909630775452e-02,4.735681414604187012e-02,3.649223968386650085e-02,1.062730550765991211e-01,2.467288263142108917e-02,-1.719033927656710148e-03,1.533238030970096588e-02,1.494451239705085754e-02,1.813476532697677612e-01,1.823228150606155396e-01,2.481816411018371582e-01,2.486357986927032471e-01,1.664130091667175293e-01,-7.514404132962226868e-04,2.653029859066009521e-01,3.018998540937900543e-02,6.344987452030181885e-02,4.216077178716659546e-02,3.833868727087974548e-02,1.600543409585952759e-02,1.543550472706556320e-02,1.943852901458740234e-01,3.602755069732666016e-02,4.922658503055572510e-01,4.788927137851715088e-01,1.476755086332559586e-02,1.866481453180313110e-02,4.737614840269088745e-02,-9.691219311207532883e-04,3.376151621341705322e-02,8.622753620147705078e-02,1.753550209105014801e-02,3.129230141639709473e-01,1.863192617893218994e-01,1.803873330354690552e-01,2.616543769836425781e-01,2.412400096654891968e-01,1.090042740106582642e-01,1.096804738044738770e-01,8.660033345222473145e-02,9.107340872287750244e-02,3.236968535929918289e-03
1.104620099067687988e-01,1.119339019060134888e-01,1.986342668533325195e-01,8.897867053747177124e-02,8.842611312866210938e-02,1.348130125552415848e-02,4.584742337465286255e-02,4.963444173336029053e-02,7.847823202610015869e-03,1.452125608921051025e-02,4.864154383540153503e-02,4.816947132349014282e-02,2.718242444097995758e-02,1.277992278337478638e-01,3.702666983008384705e-02,-6.155088776722550392e-04,1.934113167226314545e-02,1.907009072601795197e-02,1.977409422397613525e-01,1.991455554962158203e-01,2.289859205484390259e-01,2.294409722089767456e-01,1.409426331520080566e-01,-5.569541826844215393e-04,2.173293679952621460e-01,2.930286899209022522e-02,5.548828467726707458e-02,3.467735648155212402e-02,3.199448436498641968e-02,1.591824367642402649e-02,1.226416882127523422e-02,2.162539362907409668e-01,3.579241037368774414e-02,4.613206088542938232e-01,4.470481872558593750e-01,1.797809451818466187e-02,2.323897927999496460e-02,6.065513938665390015e-02,-9.328310843557119370e-04,3.183147683739662170e-02,7.528547197580337524e-02,2.960120327770709991e-02,3.572232723236083984e-01,1.608461588621139526e-01,1.556005030870437622e-01,2.369074523448944092e-01,2.154099792242050171e-01,1.297890692949295044e-01,1.302501261234283447e-01,9.771702438592910767e-02,1.022429615259170532e-01,2.717601601034402847e-03
1.195867210626602173e-01,1.222958415746688843e-01,1.646388471126556396e-01,4.584946483373641968e-02,4.513283073902130127e-02,1.538455113768577576e-02,4.218609631061553955e-02,4.858485236763954163e-02,1.626048237085342407e-03,8.189642801880836487e-03,5.743665248155593872e-02,5.685704946517944336e-02,1.179494708776473999e-02,1.430423855781555176e-01,3.686757758259773254e-02,-7.863972568884491920e-04,1.250579394400119781e-02,1.228234544396400452e-02,1.983791887760162354e-01,1.995260417461395264e-01,2.327469140291213989e-01,2.331826090812683105e-01,1.256887912750244141e-01,-2.554296515882015228e-03,1.854746788740158081e-01,3.284879773855209351e-02,5.266931653022766113e-02,3.005620650947093964e-02,2.762529999017715454e-02,1.673376560211181641e-02,1.062338892370462418e-02,2.462594807147979736e-01,2.553896419703960419e-02,4.518181979656219482e-01,4.368635118007659912e-01,1.967680826783180237e-02,2.668667212128639221e-02,8.943792432546615601e-02,4.937681369483470917e-04,3.012769483029842377e-02,6.316305696964263916e-02,4.224141314625740051e-02,4.301544129848480225e-01,1.330413520336151123e-01,1.323623657226562500e-01,2.085953354835510254e-01,1.894727647304534912e-01,1.573877036571502686e-01,1.592559367418289185e-01,1.055067405104637146e-01,1.103031039237976074e-01,2.687231637537479401e-03
1.312263011932373047e-01,1.339984685182571411e-01,1.387484818696975708e-01,2.657481655478477478e-02,2.600775286555290222e-02,2.014990709722042084e-02,4.029375314712524414e-02,4.702066257596015930e-02,-8.965987712144851685e-03,-1.624939963221549988e-03,4.432721436023712158e-02,4.367630183696746826e-02,1.182141061872243881e-02,1.445214599370956421e-01,3.936243057250976562e-02,-1.636460074223577976e-03,1.574180833995342255e-02,1.566737145185470581e-02,1.943822950124740601e-01,1.957772374153137207e-01,2.593400478363037109e-01,2.597522139549255371e-01,1.240726634860038757e-01,-4.526182077825069427e-03,1.652470678091049194e-01,3.505307808518409729e-02,5.273061245679855347e-02,2.886983193457126617e-02,2.756284922361373901e-02,7.601949386298656464e-03,2.687555737793445587e-03,2.739648222923278809e-01,2.257290109992027283e-02,4.169097542762756348e-01,4.012362957000732422e-01,2.563251741230487823e-02,3.351874276995658875e-02,1.228519678115844727e-01,2.329893410205841064e-03,3.586822748184204102e-02,5.854230001568794250e-02,6.255488842725753784e-02,4.557555019855499268e-01,1.031065806746482849e-01,1.045265346765518188e-01,1.881842911243438721e-01,1.717005968093872070e-01,1.627428829669952393e-01,1.654392629861831665e-01,1.006299853324890137e-01,1.044712364673614502e-01,2.381772734224796295e-03
1.563247740268707275e-01,1.581805050373077393e-01,1.193507686257362366e-01,1.895065605640411377e-02,1.887770369648933411e-02,2.873267233371734619e-02,3.589942306280136108e-02,4.068932309746742249e-02,-8.178696036338806152e-03,-7.614698261022567749e-04,3.875136002898216248e-02,3.818343207240104675e-02,1.596720330417156219e-02,1.140981838107109070e-01,1.674887537956237793e-02,-3.900743788108229637e-03,2.276516333222389221e-02,2.286914736032485962e-02,1.967889219522476196e-01,1.976181268692016602e-01,2.644285559654235840e-01,2.648155987262725830e-01,1.154597625136375427e-01,-6.164545193314552307e-03,1.587303727865219116e-01,3.710433095693588257e-02,5.550979822874069214e-02,2.985118329524993896e-02,2.873567678034305573e-02,6.459994241595268250e-03,4.568413831293582916e-03,3.011136054992675781e-01,3.237208724021911621e-02,3.831162154674530029e-01,3.663702607154846191e-01,2.748062275350093842e-02,3.516817092895507812e-02,1.543800979852676392e-01,7.518578786402940750e-04,3.780851885676383972e-02,5.684888362884521484e-02,7.873108983039855957e-02,4.384828805923461914e-01,8.342102169990539551e-02,8.315876126289367676e-02,1.863337457180023193e-01,1.705228984355926514e-01,1.451805382966995239e-01,1.467096060514450073e-01,9.584392607212066650e-02,9.832148253917694092e-02,3.601788077503442764e-03
1.792947202920913696e-01,1.809653490781784058e-01,1.045140624046325684e-01,1.232313085347414017e-02,1.221507787704467773e-02,3.671270981431007385e-02,3.841294348239898682e-02,4.478209465742111206e-02,-1.722861081361770630e-03,4.723478108644485474e-03,3.682192787528038025e-02,3.616424649953842163e-02,1.890375651419162750e-02,1.120728552341461182e-01,1.539551839232444763e-02,-1.696756691671907902e-03,2.090823836624622345e-02,2.111723273992538452e-02,2.155276089906692505e-01,2.161161750555038452e-01,2.848799228668212891e-01,2.849527895450592041e-01,9.954237937927246094e-02,-4.566179588437080383e-03,1.416392922401428223e-01,3.236037120223045349e-02,5.537509918212890625e-02,3.046896308660507202e-02,3.139724582433700562e-02,1.369011588394641876e-02,1.122748572379350662e-02,2.929375171661376953e-01,3.143815696239471436e-02,3.374408781528472900e-01,3.229084312915802002e-01,2.552361041307449341e-02,3.395329415798187256e-02,1.735128760337829590e-01,9.038874413818120956e-04,4.175296053290367126e-02,5.770463868975639343e-02,8.595359325408935547e-02,3.662517964839935303e-01,8.166502416133880615e-02,8.763283491134643555e-02,1.819446831941604614e-01,1.659932583570480347e-01,1.114921867847442627e-01,1.145237162709236145e-01,9.195328503847122192e-02,9.772072732448577881e-02,3.508139401674270630e-03
2.112255543470382690e-01,2.122426033020019531e-01,9.217996150255203247e-02,6.953168660402297974e-03,6.991216912865638733e-03,4.293941706418991089e-02,4.761963710188865662e-02,5.221490189433097839e-02,-5.476325750350952148e-04,1.642649993300437927e-03,2.970232069492340088e-02,2.909843437373638153e-02,3.175859898328781128e-02,9.638790786266326904e-02,8.186660706996917725e-03,1.814669347368180752e-03,2.715991064906120300e-02,2.735746838152408600e-02,2.455392777919769287e-01,2.445904165506362915e-01,3.032652139663696289e-01,3.027192652225494385e-01,8.500893414020538330e-02,-4.108623601496219635e-03,1.303011775016784668e-01,2.981116622686386108e-02,5.306206643581390381e-02,3.634640946984291077e-02,3.780446201562881470e-02,9.085137397050857544e-03,5.843794904649257660e-03,2.668357789516448975e-01,3.251305222511291504e-02,3.055490255355834961e-01,2.927996218204498291e-01,2.478786744177341461e-02,3.305200487375259399e-02,1.741534322500228882e-01,2.319308929145336151e-03,4.625824838876724243e-02,6.222099065780639648e-02,8.974415063858032227e-02,2.995755970478057861e-01,1.046520993113517761e-01,1.118663400411605835e-01,1.704996079206466675e-01,1.564932763576507568e-01,9.158787131309509277e-02,9.400242567062377930e-02,9.802903234958648682e-02,1.027626842260360718e-01,1.363303046673536301e-03
2.466675788164138794e-01,2.461742907762527466e-01,8.129291981458663940e-02,2.579189836978912354e-03,2.862926572561264038e-03,4.905131459236145020e-02,6.708569079637527466e-02,6.955571472644805908e-02,5.145721137523651123e-03,5.374358966946601868e-03,2.073059603571891785e-02,2.019257470965385437e-02,3.755350038409233093e-02,9.114128351211547852e-02,7.407988887280225754e-03,3.559983568266034126e-03,4.742719978094100952e-02,4.757330566644668579e-02,2.838635742664337158e-01,2.821233570575714111e-01,2.601730227470397949e-01,2.599129974842071533e-01,7.059587538242340088e-02,-2.615557983517646790e-03,1.015912443399429321e-01,2.079677395522594452e-02,4.913441836833953857e-02,6.370037794113159180e-02,6.164345145225524902e-02,5.483618006110191345e-03,2.936252392828464508e-03,2.116913795471191406e-01,3.777226060628890991e-02,2.423047423362731934e-01,2.318319380283355713e-01,2.830235287547111511e-02,3.665613383054733276e-02,1.390309482812881470e-01,-1.234386581927537918e-04,6.110299006104469299e-02,7.689346373081207275e-02,9.765439480543136597e-02,1.998035609722137451e-01,1.483708769083023071e-01,1.488982290029525757e-01,1.480536013841629028e-01,1.336864531040191650e-01,6.576418131589889526e-02,6.769725680351257324e-02,1.021518483757972717e-01,1.055046170949935913e-01,-3.768539172597229481e-04
2.535642087459564209e-01,2.528060376644134521e-01,8.010070770978927612e-02,1.547012478113174438e-03,2.048233523964881897e-03,5.263268947601318359e-02,8.187324553728103638e-02,8.272671699523925781e-02,1.967995427548885345e-02,2.116764709353446960e-02,3.081559017300605774e-02,3.041217476129531860e-02,4.850922524929046631e-02,9.098217636346817017e-02,8.344920352101325989e-03,1.318943407386541367e-02,4.416479170322418213e-02,4.414413496851921082e-02,3.178428709506988525e-01,3.156506419181823730e-01,1.985256522893905640e-01,1.986342370510101318e-01,6.099089607596397400e-02,-9.977091103792190552e-04,7.456903159618377686e-02,1.444494817405939102e-02,4.646419733762741089e-02,9.497040510177612305e-02,8.976819366216659546e-02,5.376810207962989807e-03,2.785249613225460052e-03,1.818352490663528442e-01,3.828953951597213745e-02,1.800097376108169556e-01,1.708770841360092163e-01,2.493214420974254608e-02,3.244816884398460388e-02,1.090091764926910400e-01,-2.946676686406135559e-04,6.982326507568359375e-02,9.138080477714538574e-02,9.718538820743560791e-02,1.220692172646522522e-01,1.905219107866287231e-01,1.835098415613174438e-01,1.264967918395996094e-01,1.136554330587387085e-01,4.933224618434906006e-02,5.135206133127212524e-02,1.099936291575431824e-01,1.122312992811203003e-01,-8.067900489550083876e-05
2.614485621452331543e-01,2.607421875000000000e-01,8.306457102298736572e-02,-7.958225905895233154e-04,-3.659613430500030518e-04,5.168382078409194946e-02,9.828214347362518311e-02,9.735225141048431396e-02,3.991579264402389526e-02,4.148980975151062012e-02,4.680138453841209412e-02,4.660537838935852051e-02,7.023284584283828735e-02,7.810238003730773926e-02,5.724686663597822189e-03,2.555100992321968079e-02,3.241271525621414185e-02,3.230579569935798645e-02,3.425405025482177734e-01,3.396081626415252686e-01,1.585481613874435425e-01,1.588139086961746216e-01,5.875678360462188721e-02,-1.584788784384727478e-03,5.957520753145217896e-02,1.188971661031246185e-02,4.340830072760581970e-02,1.028450503945350647e-01,9.875324368476867676e-02,2.977381460368633270e-03,2.507454715669155121e-03,1.829858720302581787e-01,3.777664154767990112e-02,1.593889296054840088e-01,1.497804671525955200e-01,2.250352874398231506e-02,2.888746187090873718e-02,1.021322458982467651e-01,-1.055806642398238182e-03,7.119639217853546143e-02,9.808877110481262207e-02,8.300495147705078125e-02,9.358903020620346069e-02,2.279704809188842773e-01,2.198494076728820801e-01,1.245838776230812073e-01,1.129215359687805176e-01,4.849642515182495117e-02,4.994563758373260498e-02,1.176380589604377747e-01,1.188949197530746460e-01,2.475425601005554199e-03
